Taxonomic Status - Note,Family,Accepted Plant Name,Accepted Genus Name,Accepted Species Name,Reported Latin Name,Reported Genus Name,Reported Species Name,Reported Synonym 1,Reported Synonym 2,Reported Synonym 3,# of Herbivores,Herbivore Common Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biome 1,Biome 1,Biome 2,Biome 3,Plant Habit,Annual/Perrenial,"Height (m) (3106, 3107)",Leaf Dry Matter Content (g/g-1) (47),"SLA (mm2/mg-1) (3115, 3116, 3117)",Flower size (cm2) (if applicable) (913),Fruit Producing (Y/N),Fruit Size (if applicable) (919),Seed Size (mg) (if applicable) (26),Nitrogen Content (mg/g) (14),Cultivated (Y/N),Physical defense (if applicable)  (345),Chemical defense (if applicable) (346),Main part of plant consumed,Congener Used (if applicable),Citations (herbivore diet),,,Citation (plant traits),Citation
Accepted,Moraceae,Brosimum acutifolium,Brosimum,acutifolium,Brosimum acutifolium,Brosimum,acutifolium,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Brosimum alicastrum subsp. alicastrum,Brosimum,alicastrum,Brosimum alicastrum,Brosimum,alicastrum,Brosmium alicastrum,,,2,Baird's Tapir,Lowland Tapir,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Brosimum gaudichaudii,Brosimum,gaudichaudii,Brosimum gaudichaudi,Brosimum,gaudichaudi,,,,2,Grey Brocket Deer,Red Brocket Deer,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Brosimum guianense,Brosimum,guianense,Brosimum guianense,Brosimum,guianense,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Brosimum parinarioides,Brosimum,parinarioides,Brosimum parinarioides,Brosimum,parinarioides,Brosmium parinarioides,,,2,Grey Brocket Deer,Lowland Tapir,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Clarisia racemosa,Clarisia,racemosa,Clarisia racemosa,Clarisia,racemosa,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus,Ficus,NA,Ficus sp.,Ficus,NA,,,,6,Red duiker,Baird's Tapir,Lowland Tapir,Black duiker,Red and grey brocket deer,Grey Brocket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus benghalensis,Ficus,benghalensis,Ficus benghalensis,Ficus,benghalensis,,,,1,Chital,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus coronata,Ficus,coronata,Ficus coronata,Ficus,coronata,,,,1,Greater Kudu,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus exasperata,Ficus,exasperata,Ficus exasperata,Ficus,exasperata,,,,1,Bongo,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus glabrata,Ficus,glabrata,Ficus glabrata,Ficus,glabrata,,,,1,Baird's Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus globosa,Ficus,globosa,Ficus globosa,Ficus,globosa,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus hispida,Ficus,hispida,Ficus hispida,Ficus,hispida,,,,1,Chital,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus insipida,Ficus,insipida,Ficus insipida,Ficus,insipida,,,,3,Grey Brocket Deer,Baird's Tapir,Lowland Tapir,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus mucuso,Ficus,mucuso,Ficus mucuso,Ficus,mucuso,,,,3,Black Duiker,Red-flanked Duiker,Maxwell's Duiker,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus natalensis,Ficus,natalensis,Ficus natalensis,Ficus,natalensis,,,,1,Sitatunga,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus nymphaeifolia,Ficus,nymphaeifolia,Ficus nymphaeifolia,Ficus,nymphaeifolia,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus racemosa,Ficus,racemosa,Ficus racemosa,Ficus,racemosa,,,,1,Four-horned antelope or chousingha,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus racemosa var. racemosa,Ficus,racemosa,Ficus glomerata,Ficus,glomerata,,,,4,Asian Water Buffalo,Nilgai,Chital,Hog Deer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus religiosa,Ficus,religiosa,Ficus religiosa,Ficus,religiosa,,,,2,Asian Water Buffalo,Chital,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus retusa,Ficus,retusa,Ficus retusa,Ficus,retusa,,,,1,Nilgai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus scortechinii,Ficus,scortechinii,Ficus scortechinii,Ficus,scortechinii,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus semicordata,Ficus,semicordata,Ficus cunia,Ficus,cunia,Ficus semicordata,,,3,Nilgai,Malayan Tapir,Asian Tapir,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus stuhlmannii,Ficus,stuhlmannii,Ficus stuhlmanii,Ficus,stuhlmanii,,,,1,Red duiker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus sur,Ficus,sur,Ficus capensis,Ficus,capensis,,,,3,Black Duiker,Red-flanked Duiker,Maxwell's Duiker,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Ficus vallis-choudae,Ficus,vallis-choudae,Ficus vallis-choudae,Ficus,vallis-choudae,,,,2,Black Duiker,Maxwell's Duiker,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Helicostylis tomentosa,Helicostylis,tomentosa,Helicostylis tomentosa,Helicostylis,tomentosa,,,,2,Grey Brocket Deer,Lowland Tapir,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Morus alba,Morus,alba,Morus alba,Morus,alba,,,,2,Bushbuck,Lowland Tapir,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Morus australis,Morus,australis,Morus australis,Morus,australis,,,,1,Sika Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Morus nigra,Morus,nigra,Morus nigra,Morus,nigra,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Naucleopsis,Naucleopsis,NA,Naucleopsis sp.,Naucleopsis,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Perebea,Perebea,NA,Perebea sp.,Perebea,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Perebea guianensis,Perebea,guianensis,Perebea guianensis,Perebea,guianensis,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Streblus asper,Streblus,asper,Streblus asper,Streblus,asper,,,,2,Asian Water Buffalo,Banteng,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Streblus elongatus,Streblus,elongatus,Streblus elongatus,Streblus,elongatus,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Treculia africana,Treculia,africana,Treculia africana,Treculia,africana,,,,1,Maxwell's Duiker,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moraceae,Trymatococcus oligandrus,Trymatococcus,oligandrus,Trymatococcus oligandrus,Trymatococcus,oligandrus,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Moringaceae,Moringa oleifera,Moringa,oleifera,Moringa oleifera,Moringa,oleifera,,,,1,Asian Water Buffalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Musaceae,Musa paradisiaca,Musa,paradisiaca,Musa paradisiaca,Musa,paradisiaca,,,,2,Black Duiker,Maxwell's Duiker,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myricaceae,Myrica cerifera,Myrica,cerifera,Myrica cerifera,Myrica,cerifera,,,,1,Baird's Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myricaceae,Myrica cordifolia,Myrica,cordifolia,Myrica cordifolia,Myrica,cordifolia,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myricaceae,Myrica kandtiana,Myrica,kandtiana,Myrica kandtiana,Myrica,kandtiana,,,,1,Sitatunga,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myricaceae,Myrica salicifolia,Myrica,salicifolia,Myrica salicifolia,Myrica,salicifolia,,,,1,Menelik's Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Gymnacranthera forbesii,Gymnacranthera,forbesii,Gymnacranthera forbesii,Gymnacranthera,forbesii,,,,1,Asian Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Iryanthera,Iryanthera,NA,Iryanthera sp.,Iryanthera,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema furfuracea,Knema,furfuracea,Knema furfuracea,Knema,furfuracea,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema hookeriana,Knema,hookeriana,Knema hookeriana,Knema,hookeriana,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema kunstleri,Knema,kunstieri,Knema kunstleri,Knema,kunstleri,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema laurina,Knema,laurina,Knema laurina,Knema,laurina,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema malayana,Knema,malayana,Knema malayana,Knema,malayana,,,,1,Asian Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema patentinervia,Knema,pantentinervia,Knema patentinervia,Knema,patentinervia,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema scortechinii,Knema,scortechinii,Knema scortechinii,Knema,scortechinii,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Knema stenophylla,Knema,stenophylla,Knema stenophylla,Knema,stenophylla,,,,2,Asian Tapir,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Virola,Virola,NA,Virola sp.,Virola,NA,,,,2,Grey Brocket Deer,mountain tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Virola kwatae,Virola,kwatae,Virola kwatae,Virola,kwatae,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Virola michelii,Virola,michelii,Virola michelii,Virola,michelii,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myristicaceae,Virola surinamensis,Virola,surinamensis,Virola surinamensis,Virola,surinamensis,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Eucalyptus,Eucalyptus,NA,Eucalipthis sp.,Eucalipthis,NA,,,,2,Lowland Tapir,Chital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Eucalyptus camaldulensis,Eucalyptus,camaldulensis,Eucalyptus camaldulensis,Eucalyptus,camaldulensis,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Eucalyptus grandis,Eucalyptus,grandis,Eucalyptus grandis,Eucalyptus,grandis,,,,1,Sitatunga,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Eugenia,Eugenia,NA,Eugenia sp.,Eugenia,NA,Cerocarpus,,,3,Baird's Tapir,Lowland Tapir,"Gemsbok, South African oryx",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Eugenia coffeifolia,Eugenia,coffeifolia,Eugenia coffeifolia,Eugenia,coffeifolia,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Eugenia florida,Eugenia,florida,Eugenia florida cf.,Eugenia,florida,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Eugenia ligustrina,Eugenia,ligustrina,Eugenia ligustrina,Eugenia,ligustrina,,,,2,Grey Brocket Deer,Red Brocket Deer,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Gomidesia,Gomidesia,NA,Gomidesia sp.,Gomidesia,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Hexachlamys handroi,Hexachlamys,handroi,Hexachlamys handroi,Hexachlamys,handroi,,,,2,Grey Brocket Deer,Red Brocket Deer,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Myrcia,Myrcia,NA,Myrcia sp.,Myrcia,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Myrcianthes pungens,Myrcianthes,pungens,Eugenia pungens,Eugenia,pungens,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Psidium,Psidium,NA,Psidium sp.,Psidium,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Psidium galapageium,Psidium,galapageium,Psidium galapageium,Psidium,galapageium,,,,1,African Wild Ass,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Psidium guajava,Psidium,guajava,Psidium guajava,Psidium,guajava,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Psidium guineense,Psidium,guineense,Psidium guineense,Psidium,guineense,,,,1,Lowland Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium,Syzygium,NA,Syzgium sp.,Syzgium,NA,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium acuminatissimum,Syzygium,acuminatissimum,Syzigium accuminatissima,Syzigium,accuminatissima,,,,1,Lowland Annoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium acuminatissimum,Syzygium,acuminatissimum,Syzigium accuminatissima,Syzigium,accuminatissima,,,,1,Lowland Annoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium buxifolium,Syzygium,buxifolium,Syzygium buxifolium,Syzygium,buxifolium,,,,1,Sika Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium cumini,Syzygium,cumini,Syzygium cumini,Syzygium,cumini,,,,2,Nilgai,Chital,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium cumini var. cumini,Syzygium,cumini,Eugenia jambolana,Eugenia,jambolana,,,,1,Nilgai,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium filiforme,Syzygium,filiforme,Syzgium filiforme,Syzgium,filiforme,,,,1,Malayan Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium fruticosum,Syzygium,fruticosum,Syzgium fructicosum,Syzgium,fructicosum,,,,1,Asian Water Buffalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium griffithii,Syzygium,griffithii,Eugenia griffithii,Eugenia,griffithii,,,,1,Asian Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium guineense,Syzygium,guineense,Syzygium guineese,Syzygium,guineese,,,,1,Sitatunga,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium heyneanum,Syzygium,heyneanum,Syzygium heyneanum F,Syzygium,heyneanum,,,,1,Chital,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium racemosum,Syzygium,racemosum,Eugenia cerasiformis,Eugenia,cerasiformis,,,,1,Asian Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Syzygium rubicundum,Syzygium,rubicundum,Syzyguim rubicundum,Syzyguim,rubicundum,,,,1,Chital,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Myrtaceae,Xanthostemon,Xanthostemon,NA,Xanthostemon,Xanthostemon,NA,,,,1,Hog Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Namaceae,Wigandia urens,Wigandia,urens,Wigondia urens,Wigondia,urens,,,,1,Baird's Tapir,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nitrariaceae,Nitraria sibirica,Nitraria,sibirica,Nitraria sibirica,Nitraria,sibirica,,,,1,Przewalski's Wild Horse,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nitrariaceae,Peganum harmala,Peganum,harmala,Peganum harmala,Peganum,harmala,,,,3,"Gemsbok, South African Oryx",Asiatic/Indian Wild Ass,American Pronghorn,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nitrariaceae,Peganum nigellastrum,Peganum,nigellastrum,Peganum nigellastrum,Peganum,nigellastrum,,,,1,Przewalski's Wild Horse,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nothofagaceae,Nothofagus menziesii,Nothofagus,menziesii,Northofagus menziesii,Northofagus,menziesii,,,,1,Fallow Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nothofagaceae,Nothofagus pumilio,Nothofagus,pumilio,Nothofagus pumilio,Nothofagus,pumilio,,,,1,Huemul Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nyctaginaceae,Boerhavia coccinea,Boerhavia,coccinea,Boehravia coccinea,Boehravia,coccinea,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nyctaginaceae,Boerhavia diffusa,Boerhavia,diffusa,Boerhavin diffusa,Boerhavin,diffusa,,,,3,"Indian gazelle, chinkara",Nilgai,Bushbuck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nyctaginaceae,Boerhavia repens,Boerhavia,repens,Boehavia repens,Boehavia,repens,,,,1,Bohor reedbuck,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nyctaginaceae,Mirabilis alipes,Mirabilis,alipes,Hermidium alipes,Hermidium,alipes,,,,1,American Pronghorn,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nyctaginaceae,Mirabilis bigelovii,Mirabilis,bigelovii,Mirabilis bigelovii,Mirabilis,bigelovii,,,,1,African Wild Ass,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nymphaeaceae,Nymphaea amazonum,Nymphaea,amazonum,Nymphaea amazonun,Nymphaea,amazonun,,,,1,Marsh Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nymphaeaceae,Nymphaea caerulea,Nymphaea,caerulea,Nymphae caerulea,Nymphae,caerulea,,,,1,Sitatunga,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Nymphaeaceae,Nymphaea nouchali,Nymphaea,nouchali,Nymphaea nouchali,Nymphaea,nouchali,,,,1,Asian Water Buffalo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Ochnaceae,Ochna arborea,Ochna,arborea,Ochna arborea,Ochna,arborea,,,,1,Bushbuck,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Ochnaceae,Ochna inermis,Ochna,inermis,Ochna inermis,Ochna,inermis,,,,1,Thompson's Gazelle,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Ochnaceae,Ochna pulchra,Ochna,pulchra,Ochna pulchra,Ochna,pulchra,,,,1,Roan Antelope,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Ochnaceae,Quiina,Quiina,NA,Quiina sp.,Quiina,NA,,,,1,Lowland Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Olacaceae,Minquartia guianensis,Minquartia,guianensis,Minquartia guianensis,Minquartia,guianensis,,,,1,Grey Brocket Deer,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accepted,Olacaceae,Ochanostachys amentacea,Ochanostachys,amentacea,Ochanostachys amentacea,Ochanostachys,amentacea,,,,1,Malayan Tapir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
